Trip_ID,VendorID,City,Pickup_Date,Pickup_Time,Dropoff_Time,Weekday,Month,Peak_Hour,Trip_Distance_km,Trip_Duration_min,Passenger_Count,Pickup_Zone,Dropoff_Zone,Pickup_Borough,Dropoff_Borough,Pickup_Latitude,Pickup_Longitude,Dropoff_Latitude,Dropoff_Longitude,Fare_Amount_INR,Tip_Amount_INR,Toll_Amount_INR,Total_Amount_INR,Payment_Method,Vehicle_Type,Driver_Rating,Ride_Status,Data_Source
TRIP001673,Ola,Ahmedabad,2026-02-01,23:29:00,23:44:36,Sunday,February,Off-Peak,4.74,15.6,1,Ahmedabad West,Ahmedabad West,Ahmedabad West,Ahmedabad West,22.97676,72.51472,22.9724,72.52667,120.28,6.01,0,126.29,UPI,eBike,3.6,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001674,Ola,Ahmedabad,2026-01-29,10:04:00,11:19:36,Thursday,January,Off-Peak,14.14,75.6,1,Ahmedabad Central,Ahmedabad Central,Ahmedabad Central,Ahmedabad Central,23.0704,72.59929,23.09494,72.6166,323.08,0.0,60,383.08,UPI,Bike,4.1,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001675,Ola,Ahmedabad,2025-12-10,16:54:00,17:21:18,Wednesday,December,Off-Peak,7.72,27.3,1,Ahmedabad Central,Ahmedabad South,Ahmedabad Central,Ahmedabad South,22.99174,72.6341,23.09654,72.51121,173.59,0.0,0,173.59,UPI,Bike,4.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001676,Ola,Ahmedabad,2026-02-17,01:31:00,01:48:12,Tuesday,February,Off-Peak,4.08,17.2,1,Ahmedabad Central,Ahmedabad East,Ahmedabad Central,Ahmedabad East,22.98123,72.66627,22.94222,72.50214,114.76,0.0,0,114.76,Wallet,Prime SUV,4.9,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001677,Uber,Ahmedabad,2026-02-23,09:46:00,09:49:54,Monday,February,Peak,0.79,3.9,1,Ahmedabad Central,Ahmedabad East,Ahmedabad Central,Ahmedabad East,22.99655,72.55119,22.94405,72.47883,55.33,0.0,0,55.33,Card,Mini,4.9,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001678,Rapido,Ahmedabad,2025-12-25,06:29:00,06:43:06,Thursday,December,Off-Peak,2.6,14.1,1,Ahmedabad North,Ahmedabad South,Ahmedabad North,Ahmedabad South,23.03082,72.56568,23.01472,72.53659,92.35,0.0,0,92.35,UPI,Prime SUV,4.0,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001679,Rapido,Ahmedabad,2026-02-20,15:35:00,15:59:18,Friday,February,Off-Peak,6.5,24.3,1,Ahmedabad Central,Ahmedabad North,Ahmedabad Central,Ahmedabad North,22.93536,72.64657,23.08139,72.54592,154.45,7.72,0,162.17,UPI,Prime Sedan,4.2,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001680,Local Fleet,Ahmedabad,2026-01-24,23:18:00,23:27:48,Saturday,January,Off-Peak,3.18,9.8,4,Ahmedabad West,Ahmedabad Central,Ahmedabad West,Ahmedabad Central,22.92355,72.60597,22.9345,72.60122,92.86,9.29,0,102.15,UPI,Auto,3.7,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001681,Ola,Ahmedabad,2025-12-07,08:03:00,08:06:30,Sunday,December,Peak,0.79,3.5,4,Ahmedabad Central,Ahmedabad East,Ahmedabad Central,Ahmedabad East,23.00718,72.53656,23.05874,72.55239,54.73,0.0,0,54.73,Cash,Mini,3.6,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001682,Rapido,Ahmedabad,2025-12-25,01:35:00,02:02:36,Thursday,December,Off-Peak,7.77,27.6,1,Ahmedabad North,Ahmedabad South,Ahmedabad North,Ahmedabad South,22.98166,72.61419,22.98686,72.52029,174.64,17.46,0,192.1,Wallet,eBike,4.7,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001683,Uber,Ahmedabad,2026-02-10,18:06:00,18:48:06,Tuesday,February,Peak,9.35,42.1,4,Ahmedabad East,Ahmedabad South,Ahmedabad East,Ahmedabad South,23.03407,72.64646,22.98858,72.62871,215.35,0.0,0,215.35,UPI,Auto,3.7,Incomplete,Synthetic proxy (no real dataset exists for this city)
TRIP001684,Uber,Ahmedabad,2025-12-25,23:10:00,23:33:06,Thursday,December,Off-Peak,6.9,23.1,1,Ahmedabad West,Ahmedabad North,Ahmedabad West,Ahmedabad North,22.94129,72.63555,22.98278,72.64992,157.45,0.0,0,157.45,Wallet,Mini,3.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001685,Local Fleet,Ahmedabad,2026-02-23,07:46:00,08:05:54,Monday,February,Off-Peak,3.52,19.9,3,Ahmedabad South,Ahmedabad West,Ahmedabad South,Ahmedabad West,23.07909,72.60539,23.09119,72.47279,112.09,11.21,0,123.3,UPI,Prime SUV,3.6,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001686,Ola,Ahmedabad,2025-12-11,05:50:00,06:21:00,Thursday,December,Off-Peak,7.05,31.0,1,Ahmedabad South,Ahmedabad Central,Ahmedabad South,Ahmedabad Central,22.98126,72.50866,22.96522,72.60335,171.1,17.11,0,188.21,UPI,Bike,4.2,Cancelled by Driver,Synthetic proxy (no real dataset exists for this city)
TRIP001687,Rapido,Ahmedabad,2025-12-03,16:42:00,17:07:42,Wednesday,December,Off-Peak,5.99,25.7,4,Ahmedabad East,Ahmedabad South,Ahmedabad East,Ahmedabad South,23.0628,72.58477,22.9801,72.54417,150.43,0.0,0,150.43,UPI,eBike,4.6,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001688,Local Fleet,Ahmedabad,2026-01-26,20:11:00,20:21:48,Monday,January,Off-Peak,2.65,10.8,1,Ahmedabad East,Ahmedabad East,Ahmedabad East,Ahmedabad East,22.93333,72.64988,23.04623,72.66158,88.0,0.0,0,88.0,UPI,eBike,3.9,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001689,Uber,Ahmedabad,2025-12-15,16:11:00,16:13:18,Monday,December,Off-Peak,0.5,2.3,1,Ahmedabad East,Ahmedabad South,Ahmedabad East,Ahmedabad South,22.9458,72.57574,23.08184,72.52047,49.45,2.47,0,51.92,Card,Prime SUV,4.7,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001690,Ola,Ahmedabad,2025-12-21,18:44:00,19:01:12,Sunday,December,Peak,3.82,17.2,1,Ahmedabad Central,Ahmedabad West,Ahmedabad Central,Ahmedabad West,22.97557,72.48174,22.94206,72.52405,111.64,0.0,0,111.64,Cash,Prime Sedan,4.9,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001691,Ola,Ahmedabad,2026-02-18,15:20:00,15:41:36,Wednesday,February,Off-Peak,3.76,21.6,4,Ahmedabad West,Ahmedabad North,Ahmedabad West,Ahmedabad North,23.01502,72.55388,23.05431,72.52715,117.52,0.0,0,117.52,Wallet,Prime Sedan,4.2,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001692,Uber,Ahmedabad,2026-01-31,12:19:00,12:32:54,Saturday,January,Off-Peak,2.96,13.9,1,Ahmedabad West,Ahmedabad North,Ahmedabad West,Ahmedabad North,22.9886,72.61282,22.92252,72.60217,96.37,0.0,0,96.37,UPI,Auto,5.0,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001693,Ola,Ahmedabad,2026-02-01,18:01:00,18:29:24,Sunday,February,Peak,6.5,28.4,3,Ahmedabad South,Ahmedabad North,Ahmedabad South,Ahmedabad North,23.0459,72.61321,23.07395,72.48949,160.6,0.0,0,160.6,UPI,Mini,4.2,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001694,Rapido,Ahmedabad,2026-02-20,13:17:00,13:23:24,Friday,February,Off-Peak,1.31,6.4,4,Ahmedabad Central,Ahmedabad Central,Ahmedabad Central,Ahmedabad Central,23.0357,72.54386,22.92288,72.49431,65.32,0.0,0,65.32,UPI,Mini,3.9,Cancelled by Driver,Synthetic proxy (no real dataset exists for this city)
TRIP001695,Ola,Ahmedabad,2026-01-14,05:34:00,06:13:54,Wednesday,January,Off-Peak,7.88,39.9,1,Ahmedabad North,Ahmedabad East,Ahmedabad North,Ahmedabad East,23.05064,72.51454,23.01762,72.51328,194.41,0.0,60,254.41,UPI,Auto,3.9,Cancelled by Driver,Synthetic proxy (no real dataset exists for this city)
TRIP001696,Rapido,Ahmedabad,2025-12-28,10:49:00,10:51:42,Sunday,December,Off-Peak,0.5,2.7,2,Ahmedabad West,Ahmedabad West,Ahmedabad West,Ahmedabad West,23.10524,72.6482,22.95393,72.5921,50.05,0.0,0,50.05,UPI,Mini,3.7,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001697,Local Fleet,Ahmedabad,2026-02-28,12:59:00,13:30:12,Saturday,February,Off-Peak,7.06,31.2,1,Ahmedabad West,Ahmedabad Central,Ahmedabad West,Ahmedabad Central,22.99288,72.66749,22.94949,72.53062,171.52,0.0,0,171.52,Card,Prime Sedan,4.0,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001698,Ola,Ahmedabad,2026-01-29,22:25:00,23:26:42,Thursday,January,Off-Peak,16.43,61.7,3,Ahmedabad West,Ahmedabad North,Ahmedabad West,Ahmedabad North,23.08422,72.59684,22.92043,72.51991,329.71,16.49,0,346.2,UPI,eBike,4.4,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001699,Uber,Ahmedabad,2025-12-20,14:23:00,14:35:36,Saturday,December,Off-Peak,2.42,12.6,1,Ahmedabad West,Ahmedabad North,Ahmedabad West,Ahmedabad North,23.06901,72.52575,23.09549,72.59347,87.94,0.0,0,87.94,UPI,Prime SUV,4.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001700,Uber,Ahmedabad,2026-01-03,23:11:00,23:13:00,Saturday,January,Off-Peak,0.5,2.0,2,Ahmedabad South,Ahmedabad Central,Ahmedabad South,Ahmedabad Central,23.08412,72.53948,23.02449,72.47836,49.0,0.0,0,49.0,UPI,eBike,4.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001701,Local Fleet,Ahmedabad,2026-02-27,23:24:00,23:43:18,Friday,February,Off-Peak,5.37,19.3,1,Ahmedabad North,Ahmedabad West,Ahmedabad North,Ahmedabad West,22.99112,72.56801,22.96732,72.60367,133.39,0.0,40,173.39,UPI,Bike,4.7,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001702,Local Fleet,Ahmedabad,2026-02-07,08:26:00,08:28:18,Saturday,February,Peak,0.5,2.3,1,Ahmedabad West,Ahmedabad Central,Ahmedabad West,Ahmedabad Central,23.11192,72.60409,23.11744,72.56927,49.45,0.0,0,49.45,Card,Auto,4.3,Cancelled by Driver,Synthetic proxy (no real dataset exists for this city)
TRIP001703,Ola,Ahmedabad,2025-12-24,23:53:00,00:01:54,Wednesday,December,Off-Peak,2.02,8.9,4,Ahmedabad Central,Ahmedabad South,Ahmedabad Central,Ahmedabad South,23.04637,72.47694,23.10815,72.52592,77.59,3.88,0,81.47,UPI,Bike,4.7,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001704,Ola,Ahmedabad,2026-02-18,23:43:00,23:57:54,Wednesday,February,Off-Peak,2.53,14.9,4,Ahmedabad Central,Ahmedabad East,Ahmedabad Central,Ahmedabad East,23.11329,72.48003,23.02271,72.6521,92.71,0.0,0,92.71,UPI,Mini,4.4,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001705,Local Fleet,Ahmedabad,2026-02-21,12:09:00,12:11:12,Saturday,February,Off-Peak,0.7,2.2,2,Ahmedabad West,Ahmedabad South,Ahmedabad West,Ahmedabad South,23.11417,72.66938,23.0474,72.49171,51.7,0.0,0,51.7,Card,Auto,4.7,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001706,Rapido,Ahmedabad,2026-02-24,23:06:00,00:06:36,Tuesday,February,Off-Peak,11.87,60.6,3,Ahmedabad West,Ahmedabad Central,Ahmedabad West,Ahmedabad Central,23.11051,72.59952,23.05014,72.62728,273.34,0.0,0,273.34,UPI,Prime Sedan,4.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001707,Local Fleet,Ahmedabad,2026-01-31,22:26:00,22:34:06,Saturday,January,Off-Peak,2.31,8.1,1,Ahmedabad North,Ahmedabad East,Ahmedabad North,Ahmedabad East,23.07791,72.62259,22.95743,72.55305,79.87,0.0,0,79.87,Card,Mini,4.5,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001708,Local Fleet,Ahmedabad,2026-02-15,03:40:00,03:50:06,Sunday,February,Off-Peak,2.28,10.1,1,Ahmedabad West,Ahmedabad North,Ahmedabad West,Ahmedabad North,23.07393,72.62662,22.99028,72.48696,82.51,0.0,0,82.51,Wallet,Auto,4.1,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001709,Uber,Ahmedabad,2026-01-29,01:43:00,03:09:36,Thursday,January,Off-Peak,16.71,86.6,4,Ahmedabad East,Ahmedabad East,Ahmedabad East,Ahmedabad East,23.0538,72.58364,22.94224,72.576,370.42,18.52,0,388.94,UPI,Prime SUV,4.1,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001710,Ola,Ahmedabad,2025-12-04,12:40:00,12:52:42,Thursday,December,Off-Peak,3.51,12.7,2,Ahmedabad South,Ahmedabad East,Ahmedabad South,Ahmedabad East,23.06516,72.49381,23.11751,72.65852,101.17,5.06,0,106.23,UPI,Prime Sedan,4.0,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001711,Local Fleet,Ahmedabad,2026-01-26,05:54:00,06:12:18,Monday,January,Off-Peak,3.7,18.3,1,Ahmedabad Central,Ahmedabad East,Ahmedabad Central,Ahmedabad East,23.10395,72.49974,22.95657,72.61203,111.85,0.0,0,111.85,Card,Prime SUV,4.2,Cancelled by Driver,Synthetic proxy (no real dataset exists for this city)
TRIP001712,Rapido,Ahmedabad,2025-12-22,22:06:00,22:07:54,Monday,December,Off-Peak,0.5,1.9,1,Ahmedabad North,Ahmedabad North,Ahmedabad North,Ahmedabad North,23.04094,72.52813,22.98211,72.66348,48.85,0.0,0,48.85,Card,Prime Sedan,4.2,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001713,Ola,Ahmedabad,2026-01-12,06:27:00,06:35:48,Monday,January,Off-Peak,2.92,8.8,4,Ahmedabad South,Ahmedabad West,Ahmedabad South,Ahmedabad West,23.07294,72.5853,22.92389,72.51116,88.24,0.0,0,88.24,UPI,Prime SUV,4.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001714,Uber,Ahmedabad,2026-02-24,12:22:00,12:36:48,Tuesday,February,Off-Peak,4.28,14.8,1,Ahmedabad East,Ahmedabad North,Ahmedabad East,Ahmedabad North,23.10324,72.47055,22.98603,72.48327,113.56,0.0,0,113.56,Cash,Prime SUV,3.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001715,Rapido,Ahmedabad,2026-02-18,12:49:00,12:54:06,Wednesday,February,Off-Peak,1.25,5.1,1,Ahmedabad Central,Ahmedabad East,Ahmedabad Central,Ahmedabad East,22.97246,72.57016,23.1063,72.61846,62.65,0.0,0,62.65,Cash,Auto,4.4,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001716,Local Fleet,Ahmedabad,2025-12-30,04:27:00,04:35:06,Tuesday,December,Off-Peak,1.52,8.1,4,Ahmedabad North,Ahmedabad Central,Ahmedabad North,Ahmedabad Central,22.95667,72.58449,23.1173,72.62076,70.39,0.0,0,70.39,Cash,Mini,3.6,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001717,Rapido,Ahmedabad,2026-01-09,07:11:00,08:20:18,Friday,January,Off-Peak,18.54,69.3,4,Ahmedabad Central,Ahmedabad South,Ahmedabad Central,Ahmedabad South,23.06656,72.54719,22.96193,72.48033,366.43,0.0,60,426.43,Card,Mini,3.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001718,Rapido,Ahmedabad,2026-01-01,16:33:00,18:02:12,Thursday,January,Off-Peak,16.35,89.2,3,Ahmedabad South,Ahmedabad East,Ahmedabad South,Ahmedabad East,23.10551,72.66716,22.98726,72.52405,370.0,0.0,0,370.0,UPI,Auto,3.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001719,Ola,Ahmedabad,2025-12-01,00:16:00,00:24:00,Monday,December,Off-Peak,1.48,8.0,4,Ahmedabad North,Ahmedabad Central,Ahmedabad North,Ahmedabad Central,22.96635,72.60374,22.97062,72.66792,69.76,0.0,40,109.76,Wallet,Auto,3.8,Cancelled by Driver,Synthetic proxy (no real dataset exists for this city)
TRIP001720,Uber,Ahmedabad,2025-12-08,08:53:00,08:58:24,Monday,December,Peak,0.97,5.4,4,Ahmedabad Central,Ahmedabad East,Ahmedabad Central,Ahmedabad East,23.01281,72.49203,23.05061,72.50385,59.74,0.0,40,99.74,Card,Auto,4.9,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001721,Ola,Ahmedabad,2026-01-06,09:16:00,09:42:42,Tuesday,January,Peak,8.51,26.7,1,Ahmedabad Central,Ahmedabad East,Ahmedabad Central,Ahmedabad East,23.09718,72.5237,23.02432,72.59471,182.17,18.22,0,200.39,Card,Prime Sedan,3.6,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001722,Ola,Ahmedabad,2025-12-02,20:09:00,20:41:48,Tuesday,December,Off-Peak,10.07,32.8,3,Ahmedabad South,Ahmedabad North,Ahmedabad South,Ahmedabad North,23.01625,72.5197,23.0151,72.57424,210.04,0.0,0,210.04,Cash,Auto,3.6,Cancelled by Driver,Synthetic proxy (no real dataset exists for this city)
TRIP001723,Local Fleet,Ahmedabad,2026-01-17,06:53:00,07:16:30,Saturday,January,Off-Peak,4.03,23.5,4,Ahmedabad Central,Ahmedabad South,Ahmedabad Central,Ahmedabad South,23.06256,72.52787,23.01828,72.53005,123.61,0.0,0,123.61,UPI,eBike,4.3,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001724,Local Fleet,Ahmedabad,2026-01-02,12:00:00,12:12:12,Friday,January,Off-Peak,2.25,12.2,4,Ahmedabad Central,Ahmedabad South,Ahmedabad Central,Ahmedabad South,22.93208,72.52391,22.94228,72.52186,85.3,0.0,0,85.3,Card,Auto,3.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001725,Rapido,Ahmedabad,2025-12-06,14:36:00,14:42:06,Saturday,December,Off-Peak,1.15,6.1,1,Ahmedabad Central,Ahmedabad South,Ahmedabad Central,Ahmedabad South,23.02595,72.61944,23.09692,72.49654,62.95,0.0,0,62.95,UPI,eBike,4.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001726,Uber,Ahmedabad,2026-02-22,15:32:00,15:34:06,Sunday,February,Off-Peak,0.5,2.1,2,Ahmedabad South,Ahmedabad East,Ahmedabad South,Ahmedabad East,22.93617,72.61086,22.94142,72.53462,49.15,0.0,0,49.15,Cash,Bike,5.0,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001727,Uber,Ahmedabad,2026-01-25,14:14:00,14:54:48,Sunday,January,Off-Peak,11.98,40.8,2,Ahmedabad East,Ahmedabad South,Ahmedabad East,Ahmedabad South,22.93763,72.62363,23.02995,72.49488,244.96,0.0,0,244.96,UPI,Prime Sedan,4.3,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001728,Rapido,Ahmedabad,2026-01-19,22:16:00,22:23:18,Monday,January,Off-Peak,1.8,7.3,4,Ahmedabad South,Ahmedabad South,Ahmedabad South,Ahmedabad South,23.0417,72.52618,23.0158,72.63329,72.55,0.0,0,72.55,UPI,Mini,4.2,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001729,Rapido,Ahmedabad,2026-01-18,15:16:00,15:25:18,Sunday,January,Off-Peak,1.67,9.3,1,Ahmedabad South,Ahmedabad Central,Ahmedabad South,Ahmedabad Central,23.02942,72.50743,22.93817,72.62408,73.99,0.0,0,73.99,Cash,Bike,4.2,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001730,Rapido,Ahmedabad,2026-02-27,01:43:00,01:48:12,Friday,February,Off-Peak,1.33,5.2,1,Ahmedabad West,Ahmedabad South,Ahmedabad West,Ahmedabad South,23.11468,72.62929,23.11994,72.56184,63.76,0.0,0,63.76,Cash,eBike,4.4,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001731,Uber,Ahmedabad,2026-01-22,08:55:00,09:06:30,Thursday,January,Peak,2.05,11.5,3,Ahmedabad South,Ahmedabad North,Ahmedabad South,Ahmedabad North,23.11854,72.57083,23.00055,72.63116,81.85,0.0,0,81.85,Cash,Auto,3.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001732,Rapido,Ahmedabad,2025-12-06,05:07:00,05:11:42,Saturday,December,Off-Peak,0.93,4.7,2,Ahmedabad East,Ahmedabad East,Ahmedabad East,Ahmedabad East,22.92079,72.50096,22.95812,72.57677,58.21,5.82,0,64.03,Wallet,eBike,3.5,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001733,Local Fleet,Ahmedabad,2026-02-16,18:22:00,18:24:30,Monday,February,Peak,0.5,2.5,1,Ahmedabad Central,Ahmedabad South,Ahmedabad Central,Ahmedabad South,23.00577,72.65154,22.92506,72.50831,49.75,0.0,0,49.75,Card,Bike,4.7,Incomplete,Synthetic proxy (no real dataset exists for this city)
TRIP001734,Ola,Ahmedabad,2026-02-12,13:04:00,13:39:06,Thursday,February,Off-Peak,6.25,35.1,1,Ahmedabad West,Ahmedabad North,Ahmedabad West,Ahmedabad North,23.10486,72.47049,23.08076,72.64097,167.65,0.0,0,167.65,Card,Mini,3.5,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001735,Rapido,Ahmedabad,2026-01-17,13:25:00,14:22:00,Saturday,January,Off-Peak,14.83,57.0,1,Ahmedabad East,Ahmedabad East,Ahmedabad East,Ahmedabad East,23.03103,72.57661,22.92598,72.53677,303.46,15.17,0,318.63,Cash,Mini,4.7,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001736,Uber,Ahmedabad,2026-01-05,17:15:00,17:17:30,Monday,January,Off-Peak,0.68,2.5,3,Ahmedabad South,Ahmedabad South,Ahmedabad South,Ahmedabad South,22.93676,72.50613,23.0194,72.47301,51.91,2.6,0,54.51,UPI,Mini,4.9,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001737,Uber,Ahmedabad,2026-02-19,23:04:00,23:20:36,Thursday,February,Off-Peak,4.33,16.6,2,Ahmedabad Central,Ahmedabad Central,Ahmedabad Central,Ahmedabad Central,22.97436,72.59424,23.07179,72.48895,116.86,0.0,0,116.86,Cash,eBike,4.8,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001738,Uber,Ahmedabad,2025-12-30,07:57:00,08:34:48,Tuesday,December,Off-Peak,10.16,37.8,2,Ahmedabad Central,Ahmedabad West,Ahmedabad Central,Ahmedabad West,23.08197,72.48556,22.92152,72.64296,218.62,0.0,0,218.62,Card,Mini,4.0,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001739,Rapido,Ahmedabad,2026-01-16,10:10:00,10:35:36,Friday,January,Off-Peak,7.18,25.6,1,Ahmedabad North,Ahmedabad South,Ahmedabad North,Ahmedabad South,23.05914,72.56598,23.03871,72.59974,164.56,0.0,0,164.56,Cash,Prime SUV,4.9,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001740,Rapido,Ahmedabad,2026-01-20,20:09:00,20:25:18,Tuesday,January,Off-Peak,2.86,16.3,1,Ahmedabad South,Ahmedabad East,Ahmedabad South,Ahmedabad East,23.06919,72.65249,23.03748,72.5934,98.77,0.0,0,98.77,UPI,Prime Sedan,3.9,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001741,Ola,Ahmedabad,2026-01-27,02:57:00,03:03:42,Tuesday,January,Off-Peak,1.3,6.7,2,Ahmedabad West,Ahmedabad East,Ahmedabad West,Ahmedabad East,23.11042,72.60141,23.01245,72.55892,65.65,0.0,60,125.65,Cash,Prime Sedan,4.6,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001742,Ola,Ahmedabad,2025-12-04,09:26:00,09:29:36,Thursday,December,Peak,0.93,3.6,2,Ahmedabad North,Ahmedabad East,Ahmedabad North,Ahmedabad East,22.95726,72.57223,23.07311,72.58281,56.56,2.83,0,59.39,Cash,Bike,3.6,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001743,Rapido,Ahmedabad,2026-01-26,21:07:00,21:13:48,Monday,January,Off-Peak,1.72,6.8,1,Ahmedabad East,Ahmedabad West,Ahmedabad East,Ahmedabad West,22.99674,72.48567,22.9727,72.64058,70.84,0.0,60,130.84,UPI,Auto,4.3,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001744,Rapido,Ahmedabad,2026-01-05,16:13:00,16:40:00,Monday,January,Off-Peak,6.25,27.0,1,Ahmedabad North,Ahmedabad West,Ahmedabad North,Ahmedabad West,23.05756,72.47248,23.00971,72.57049,155.5,0.0,40,195.5,UPI,Prime Sedan,4.7,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001745,Uber,Ahmedabad,2026-02-25,11:12:00,11:14:36,Wednesday,February,Off-Peak,0.5,2.6,3,Ahmedabad Central,Ahmedabad Central,Ahmedabad Central,Ahmedabad Central,23.03752,72.59922,23.02949,72.62583,49.9,0.0,40,89.9,UPI,eBike,4.2,Completed,Synthetic proxy (no real dataset exists for this city)
TRIP001746,Local Fleet,Ahmedabad,2025-12-08,17:23:00,17:44:18,Monday,December,Off-Peak,4.15,21.3,1,Ahmedabad South,Ahmedabad Central,Ahmedabad South,Ahmedabad Central,23.05894,72.61312,23.04443,72.52177,121.75,0.0,0,121.75,Wallet,Prime Sedan,3.8,Completed,Synthetic proxy (no real dataset exists for this city)
